# 2017 RORC Mainseries IRC Four - Cowes Dinard St Malo Race (Fri 7 Jul 17 10:00:00) - 47 boats - https://www.rorc.org/raceresults/2017/four10.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,GBR8749T,Pomeroy Swan,Swan 44,Paul Kavanagh,Andy Greenwood,8 Jul - 15:17:32,1 - 05:17:32,0.985,1 - 04:51:10,
2,94,FRA17578,China Girl,Norlin 37,Marc Noel / Loic Le Dreau,Marc Noel,8 Jul - 18:22:09,1 - 08:22:09,0.947,1 - 06:39:13,
3,90,GBR815,Longue Pierre,Dehler 38,D Cooper & P England,David Cooper,8 Jul - 18:00:10,1 - 08:00:10,0.963,1 - 06:49:07,
4,86,NED118,Winsome,S&S 41,Harry J. Heijst,,8 Jul - 17:27:06,1 - 07:27:06,0.990,1 - 07:08:14,
5,83,FRA38455,Space Oddity,Jpk 10.10,Gregory Bertrand,,8 Jul - 17:08:57,1 - 07:08:57,1.003,1 - 07:14:33,
6,80,GBR123,Xara,Swan SR 38,Jonathan Rolls,,8 Jul - 19:26:48,1 - 09:26:48,0.938,1 - 07:22:23,
7,78,GBR8338,With Alacrity,Sigma 38,Chris Choules,,8 Jul - 17:59:38,1 - 07:59:38,0.982,1 - 07:25:05,
8,76,FRA37344,Jj L'Amorosso,J/97,Jean Pierre Briand,,8 Jul - 18:28:20,1 - 08:28:20,0.974,1 - 07:37:41,
9,74,FRA403,Arcane,Suspense,Thierry De Mazancourt,,8 Jul - 18:17:34,1 - 08:17:34,0.980,1 - 07:38:49,
10,72,FRA17815,Sun Hill 3,Dehler 33 Cruising,Francois Charles,,8 Jul - 18:11:31,1 - 08:11:31,0.986,1 - 07:44:29,
11,70,GBR6388T,Marta,Sigma 38,Brian Skeet,,8 Jul - 18:27:16,1 - 08:27:16,0.982,1 - 07:52:13,
12,68,GBR1652R,Ithaka,Swan 44,Giovanni Mazzocchi,,8 Jul - 17:51:20,1 - 07:51:20,1.003,1 - 07:57:04,
13,66,GBR8396,Sam,Sigma 38,Peter Hopps,,8 Jul - 18:44:17,1 - 08:44:17,0.976,1 - 07:57:08,
14,65,GBR8307,Paracelsus,Sigma 38,Neil Holden,,8 Jul - 18:34:22,1 - 08:34:22,0.982,1 - 07:59:11,
15,64,FRA3333,Shortgood,First Class 10,Renaud Courbon and Emmanuel Winsback,2H,8 Jul - 18:22:47,1 - 08:22:47,0.988,1 - 07:59:28,
16,63,GBR9030R,May Contain Nuts,Whitbread 30,Kevin Rolfe,,8 Jul - 18:10:59,1 - 08:10:59,0.996,1 - 08:03:16,
17,62,MLT105,Bigfoot,J/105,Robert Nelson,2H,8 Jul - 18:07:21,1 - 08:07:21,1.001,1 - 08:09:17,
18,61,FRA17339,Jurassic - Captain Corsaire,Sprint 108 2.10 9/10e,Jerome Desvaux,,8 Jul - 18:11:02,1 - 08:11:02,1.000,1 - 08:11:02,
19,60,FRA34824,Kia Ora,Jpk 9.60,Olivier Hays,2H,8 Jul - 18:47:08,1 - 08:47:08,0.986,1 - 08:19:36,
20,59,GBR6708R,Tacktic,Elan 37,Dan Rigden,,8 Jul - 18:32:34,1 - 08:32:34,0.994,1 - 08:20:51,
21,58.5,FRA43711,Tomline,Boheme 33,Gilles Gouronnec,Denis Hauser,8 Jul - 19:34:13,1 - 09:34:13,0.965,1 - 08:23:43,
22,58,GBR1562R,Maverick,Lightwave 395,Peter Jenkins,,8 Jul - 18:56:53,1 - 08:56:53,0.993,1 - 08:43:03,
23,57.5,GBR8367,Rho,Sigma 38,Equinox Sailing,Simon Wilson,8 Jul - 19:25:14,1 - 09:25:14,0.982,1 - 08:49:08,
24,57,FRA39541,A Suivre...,First 35 2009 Pte,Maestracci Vincent,,8 Jul - 19:13:23,1 - 09:13:23,0.988,1 - 08:49:28,
