# 2012 RORC Mainseries IRC Overall - Cowes-Dinard-St Malo Race (Fri 13 Jul 12) - 95 boats - https://www.rorc.org/raceresults/2012/ircoverall08.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,FRA5040,Beelzebuth 3,Grand Soleil 40,Olivier Pesci,,,22:26:32,1.063,23:51:22,
2,94,FRA38485,Courrier Vintage,MC34 Patton,M de Saint Denis & G Trentesaux,,,22:40:49,1.057,23:58:23,
3,90,FRA34978,Ame-Hasle,A 35,Franck-Yves Escoffier,Jean-Marc Rousselin,,23:20:35,1.035,1 - 00:09:36,
4,86,FRA122,Pen Azen,J/122,Philippe Delaporte,Bruno James,,22:16:47,1.085,1 - 00:10:25,
5,83,FRA36777,Codiam,Grand Soleil 43,N Loday & J C Nicoleau,Nicolas Loday,,22:06:28,1.101,1 - 00:20:26,
6,80,GBR236R,Erivale III,Ker 39,Michael Greville,,,21:54:31,1.116,1 - 00:27:00,
7,78,FRA45,Lilliput,Mach 45,Thibaut Derville,,,17:53:15,1.370,1 - 00:30:21,
8,76,FRA37310,Foggy Dew,JPK 10.10,Noel Racine,,,1 - 00:20:13,1.007,1 - 00:30:26,
9,74,FRA390,Agence Directe,A 35,Francois Carluer,Bruno Bessec,,23:56:35,1.028,1 - 00:36:48,
10,72,FRA36859,Stamina III,A 40,Michel Peretie,,,22:49:15,1.089,1 - 00:51:07,
11,70,NED7025,Eleuthera,Grand Soleil 44 R,Hervé Borgoltz,,,22:19:47,1.114,1 - 00:52:31,
12,68,FRA5348,Moontiger,J/105,Jean-pierre Bonnet,,,1 - 00:54:39,1.002,1 - 00:57:38,
13,66,FRA35950,Nutmeg IV,J/122,François Lognoné,,,23:09:53,1.078,1 - 00:58:18,
14,65,FRA35800,Iritis,First 40,Herve Benic,,,23:05:24,1.086,1 - 01:04:33,
15,64,FRA28465,Warhorse,IMX 40,Nicolas Gourio,,,23:30:55,1.068,1 - 01:06:52,
16,63,GBR1010L,Xinska,X 40,Bernard Olesinski,Orion Shuttleworth,,23:53:03,1.053,1 - 01:09:00,
17,62,FRA960,Leonardo,JPK 9.60,Eric Mordret,,,1 - 01:33:25,0.986,1 - 01:11:57,
18,61,FRA35439,Inis Mor,Ker 39,Laurent Gouy,,,22:27:59,1.122,1 - 01:12:26,
19,60,FRA28039,Mistho,J/109,Francois-Eric Chateau,,,1 - 00:48:50,1.016,1 - 01:12:39,
20,59,FRA25767,Exception,X 40,Patrick Ponchelet,,,23:58:03,1.055,1 - 01:17:09,
21,58.5,GBR42N,La Réponse,First 40,Andrew McIrvine,,,23:18:51,1.086,1 - 01:19:09,
22,58,BEL1383,Wasabi,JPK 10.10,Vincent Willemart,,,1 - 01:08:36,1.007,1 - 01:19:10,
23,57.5,GBR1298R,John B,Grand Soleil 54,Charles Ivill,,,22:12:21,1.147,1 - 01:28:12,
24,57,GBR7383R,Visit Malta Puma,Reflex 38,Sailing Logic Ltd,James Gair,,23:54:17,1.068,1 - 01:31:49,
25,56.5,FRA9446,Felix,IMX 38,Marc Noel,,,1 - 00:51:37,1.031,1 - 01:37:51,
26,56,GBR970R,Jua Kali,Grand Soleil 43,HHA,2H,,23:32:35,1.090,1 - 01:39:43,
27,55.5,GBR1859L,Tarka II Of Hamble,First 40,Guy Prest,Philippe Falle,,23:45:13,1.082,1 - 01:42:05,
28,55,FRA9677,Orange mecaniX,X 41,Maxime de Mareuil,,,23:35:49,1.099,1 - 01:55:59,
29,54.5,FRA36507,Galatée,A 35,Jean-Louis Goblet,2H,,1 - 01:18:00,1.026,1 - 01:57:28,
30,54,NED118,Winsome,S&S 41,Harry Heijst,,,1 - 02:12:05,0.991,1 - 01:57:56,
31,53.5,GBR979R,Malice,HOD 35,Mike Moxley,2H,,1 - 01:20:15,1.026,1 - 01:59:47,
32,53,GBR9868T,J Bellino,J/122,Rob Craigie,2H,,1 - 00:10:40,1.076,1 - 02:00:55,
33,52.5,GBR5777,Alchemist,Half Tonner,Mark Wynter,,,1 - 04:19:24,0.924,1 - 02:10:15,
34,52,GBR5355N,Phosphorus,Rodman 42,Mark Emerson,,,22:57:17,1.143,1 - 02:14:14,
35,51.5,GBR714R,Carpe Diem,First 40,Nigel Wakefield,,,1 - 00:18:24,1.081,1 - 02:16:32,
36,51,SWE20002,Pleomax,Volvo 60,Harm Prins,,,18:33:53,1.420,1 - 02:21:43,
37,50.5,FRA27967,Jivaro,J/133,Yves Grosjean,Alain Rouault,,23:46:12,1.110,1 - 02:23:05,
38,50,GBR7835R,Solan Goose of Hamble,A 35,Peter Olden,2H,,1 - 01:34:30,1.032,1 - 02:23:36,
39,49.5,FRA35450,Gwez-Gwern,Symphonie,Jacques Minet,,,1 - 05:10:00,0.909,1 - 02:30:45,
40,49,FRA34651,Made In Love,J/122,Catherine Chabaud,,,1 - 00:47:59,1.076,1 - 02:41:04,
41,48.5,GBR43,Artemis 43,Figaro II,Artemis Offshore Academy,2H,,1 - 00:41:36,1.081,1 - 02:41:37,
42,48,GBR9949T,Coyote II,First 40.7,600Nm Racing Club,Rasim Poloskin,,1 - 01:15:23,1.057,1 - 02:41:46,
43,47.5,FRA34625,Solano,Latini 52,Frederic Rialland,,,21:14:42,1.258,1 - 02:43:34,
44,47,BEL9600,Lucky Duck,JPK 9.60,Nicolas Kervyn de Meerendre,,,1 - 02:53:27,0.994,1 - 02:43:46,
45,46.5,FRA2345,Cervantes IV,Two Tonner,Charles Anthony,,,1 - 03:38:57,0.967,1 - 02:44:12,
46,46,FRA36606,Canopee V,A 35,Jean-Philippe Tible,,,1 - 02:17:28,1.018,1 - 02:45:52,
47,45.5,GBR4013R,Sailplane,First 40,Rob Bottomley,Philippe Serenon,,1 - 00:48:20,1.084,1 - 02:53:21,
48,45,GBR6709R,J-T'Aime,J/109,Christopher Palmer,,,1 - 02:31:49,1.014,1 - 02:54:06,
49,44.5,GBR815,Longue Pierre,Dehler 38,D Cooper & P England,David Cooper,,1 - 03:37:36,0.974,1 - 02:54:30,
50,44,FRA35402,Black Jack,J/133,Eric Gicquel,,,1 - 00:44:50,1.095,1 - 03:05:54,
51,43.7,GBR2091R,Je Vante,J/109,Todd Wells,,,1 - 02:21:41,1.032,1 - 03:12:18,
52,43.4,GBR9383R,Intuition,Reflex 38,Yuri Fadeev,,,1 - 01:48:54,1.056,1 - 03:15:38,
53,43.1,FRA7100,Saint Sébastien III,Romanée,Thierry Fremont,,,1 - 06:14:56,0.902,1 - 03:17:04,
54,42.8,GBR8287,Persephone of London,Sigma 38,Nigel Goodhew,2H,,1 - 03:52:36,0.985,1 - 03:27:31,
55,42.5,GBR2539L,Roxanne,Jeanneau Sun Fast 3200,Simon Mitchell,2H,,1 - 03:50:27,0.998,1 - 03:47:07,
56,42.2,GBR8529R,Jazzy Jellyfish,J/109,Kevin Armstrong,,,1 - 03:23:42,1.017,1 - 03:51:39,
57,41.9,GBR8470R,White Knight 6,First 34.7,Royal Armoured Corps Yacht Club,Paul Macro,,1 - 04:14:07,0.987,1 - 03:52:06,
58,41.6,FRA34983,Decatur,A 35,Yves Passat,,,1 - 03:02:25,1.031,1 - 03:52:43,
59,41.3,GBR4002N,Sunsail 4002,First 40,Sunsail Ltd,Vadim Volkovoy,,1 - 02:47:55,1.042,1 - 03:55:27,
60,41,FRA26,Les Conquerants de Normandie,Class 40,Marc Lepesqueux,,,22:21:59,1.249,1 - 03:56:08,
61,40.7,GBR9205R,Diablo-J,J/105,Nick Martin,2H,,1 - 03:47:43,1.007,1 - 03:59:23,
62,40.4,GBR9447R,Water Venture,First 44.7,Edmund Broadbent,,,1 - 01:43:41,1.097,1 - 04:13:25,
63,40.1,GBR9203R,Wee Bear,Projection 920,Chudziak-Horner-Malas,,,1 - 04:57:57,0.991,1 - 04:42:19,
64,39.8,GBR4127R,Get Carter,3/4 Tonner,Marcelle von Wendland,,,1 - 08:15:30,0.891,1 - 04:44:32,
65,39.5,GBR3L,Me Julie,J/109,Dom Monkhouse,Trevor Sainty,,1 - 04:23:49,1.026,1 - 05:08:07,
66,39.2,GBR7332R,X-ToSea,X 332,David Hunt,,,1 - 05:49:41,0.978,1 - 05:10:19,
