# 2013 RORC Mainseries IRC Four - North Sea Race (Fri 10 May 13 11:20:00) - 14 boats - https://www.rorc.org/raceresults/2013/four03.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,94,BEL1383,Wasabi,JPK 10.10,Vincent Willemart,,11 May - 11:18:36,23:58:36,1.005,1 - 00:05:48,
2,88,GBR7707T,Fay J,J/105,Stan Fenton,,11 May - 13:58:48,1 - 02:38:48,1.006,1 - 02:48:24,
3,84,NED8244,Harpoen,J/105,Harry Rek,2H,11 May - 14:19:39,1 - 02:59:39,1.001,1 - 03:01:16,
4,80,NED8192,Marlijn,First 35,P Hadjidakis & E Cammeraat,Pieter Hadjidakis,11 May - 14:30:49,1 - 03:10:49,1.002,1 - 03:14:05,
5,77,GBR3015,McGregor IV,MG 38,Peter Ward,,11 May - 15:03:51,1 - 03:43:51,0.984,1 - 03:17:14,
6,74,BEL8420,Jedi,Sigma 38 OOD,Christophe Declercq,,11 May - 15:34:43,1 - 04:14:43,0.983,1 - 03:45:54,
7,72,GBR3921,Cosmic Dancer III,Baltic 37,Russell Walker,,11 May - 16:39:31,1 - 05:19:31,0.965,1 - 04:17:56,
8,70,GBR3529T,Valencia,Beneteau First 325 Shoal Draft,Richard Fawcett,,11 May - 19:48:00,1 - 08:28:00,0.901,1 - 05:15:09,
9,68,NED8304,Emily,Nicholson 43,Gerard Jonker,,11 May - 22:30:00,1 - 11:10:00,0.930,1 - 08:42:18,
10,66,GBR986R,Strata 6,Sun Odyssey 36i,East Anglian Sea School,Mally Stearn,11 May - 23:01:00,1 - 11:41:00,1.002,1 - 11:45:17,
,10,GBR787,Paladin,Excalibur 36,Will Patten,,,,0.886,,DNF-Did Not Finish
,10,GBR3898,Ruffian,Sigma 36,Pete McIntyre,2H,,,0.951,,DNF-Did Not Finish
,10,GBR8876T,Panther,J/105,Yvonne Beusker,2H,,,1.002,,DNF-Did Not Finish
,10,GBR980R,Strata 3,Sun Odyssey 36i,East Anglian Sea School,Peter Smith,,,1.006,,DNF-Did Not Finish
