# NSR 2013 ORC Overall - Long Course - North Sea Race (Fri 10 May 13 11:10:00) - 19 boats - https://www.rorc.org/raceresults/2013/nsr-orcov01.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,99,NED6063,Antares,Trintella 53,Frans Winterswijk,Nicole Eggink,11 May - 09:58:50,22:48:50,0.9972,22:45:00,
2,93,NED5596,Soulmate,B&H 41,Leon Westhoeve,,11 May - 08:36:07,21:26:07,1.0871,23:18:08,
3,89,NED7084,Skarp,Landmark 43,Chris de Jongh,,11 May - 07:41:35,20:31:35,1.1504,23:36:49,
4,85,NED7786,Ijsvogel,Maxi 1300,Marcel Schuttelaar,,11 May - 10:08:18,22:58:18,1.0310,23:41:02,
5,82,NED7777,Eclectic,Dehler 44,Koen Lockefeer,,11 May - 08:31:31,21:21:31,1.1178,23:52:29,
6,79,NED6428,Griel,Dehler 39,Robert Jockin,,11 May - 10:59:18,23:49:18,1.0026,23:53:01,
7,77,NED8248,Roaringx,X 41,Ad Lagendijk,,11 May - 09:44:00,22:34:00,1.0692,1 - 00:07:42,
8,75,NED6854,Blondie,First 42s7,Henny Abbenhues,Laurens Helmes,11 May - 12:32:32,1 - 01:22:32,0.9812,1 - 00:53:55,
9,73,NED5568,Exxellence Hodspur,HOD 35,Patrick ten Brincke,,11 May - 12:41:07,1 - 01:31:07,0.9826,1 - 01:04:29,
10,71,NED7386,Moshulu,IMX 38,Hans-Albert de Graaf,,11 May - 12:15:04,1 - 01:05:04,1.0143,1 - 01:26:35,
11,69,ITA13689,Iluka,First 40.7,Leon Rodenburg,,11 May - 12:18:18,1 - 01:08:18,1.0212,1 - 01:40:17,
12,67,NED7816,Angry Pirates,Peterson 51 Custom,Denis Bezemer,Govert Gerritsen,11 May - 11:07:34,23:57:34,1.0832,1 - 01:57:10,
13,65,NED7935,Flying Dolphin,Dufour 40 Performance,Willem de Jonge van Ellemeet,,11 May - 12:59:48,1 - 01:49:48,1.0178,1 - 02:17:23,
14,64,NED5811,Salty Dog,Dehler 37 DB,Rene Bollen,,11 May - 14:09:58,1 - 02:59:58,0.9795,1 - 02:26:45,
15,63,NED9880,Excession,IMX 38,Willem Stam,,11 May - 13:15:18,1 - 02:05:18,1.0189,1 - 02:34:53,
16,62,NED7643,Joris K,Elan 37,Jaap Kakebeeke,,11 May - 14:27:54,1 - 03:17:54,0.9854,1 - 02:53:59,
,10,NED6385,Via Vai,X-362s,Bram Sprij,,,,0.9840,,DNS-Did Not Start
,10,NED8116,Horizon,Winner 12.20,Kees Doets,,,,1.0164,,DNS-Did Not Start
,10,NED7644,Midnight Sun,Sweden 45,Rob Reichgelt,,,,1.0255,,DNS-Did Not Start
