# 2013 IRC National Championship IRC Two - Entries: 15      Races Sailed: 5      Discard: 1 (None) - 15 boats - https://www.rorc.org/raceresults/2013/ircnats-twoos.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,FRA5040,Beelzebuth 3,Grand Soleil 40,Olivier Pesci,,,,1.063,,
,,GBR2215L,Trustmarque Quokka 8,Grand Soleil 43,Peter Rutter,,,,1.097,,
,,GBR4863R,Yes!,Corby 36,Adam Gosling,,,,1.068,,
,,GBR1111X,Jitterbug,J/111,Cornel Riklin,,,,1.094,,
,,GBR731T,Tanit,Sydney 36,Paul and Richard Harris,Richard Harris,,,1.054,,
,,GBR3213L,Dusty P,First 40,Richard Patrick,,,,1.080,,
,,GBR42N,La Réponse,First 40,Andrew McIrvine,,,,1.086,,
,,GBR4070L,Incognito,First 40.7,Paul McNamara & Tony Lowe,Paul McNamara,,,1.052,,
,,GBR60R,Jeronimo,J/133,Jackie and Robert Dobson,,,,1.098,,
,,GBR1010L,Xinska,X 40,Bernard Olesinski,Gerard Grandcourt,,,1.060,,
,,GBR7383R,Puma Logic,Reflex 38,Sailing Logic,Allie Smith,,,1.065,,
,,GBR7404R,Interceptor,First 40.7,Stuart Wilkie,,,,1.055,,
,,GBR8711R,Icarus,J/111,Andrew Christie,,,,1.092,,
,,GBR7207T,Playing Around,First 40.7,Nick Rawbone,,,,1.057,,
,,GBR1602R,Parallel Blue,First 40.7,Ivan Snell,Simon Hadley,,,1.057,,
