# 2013 RORC Mainseries IRC Three - North Sea Race (Fri 10 May 13 11:20:00) - 15 boats - https://www.rorc.org/raceresults/2013/three03.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,95,GBR3700L,Fatjax,X 37,Iain Kirkpatrick,,11 May - 11:04:07,23:44:07,1.038,1 - 00:38:14,
2,89,FRA37588,So What,JPK 10.10,Chris Schram,2H,11 May - 12:24:18,1 - 01:04:18,1.010,1 - 01:19:21,
3,85,BEL8335,Ragazza,J/35,J. Gabriël & B. De Bie & A. Malchair,,11 May - 13:05:44,1 - 01:45:44,1.007,1 - 01:56:33,
4,81,NED7800,Arethusa,J/109,Kees Mijs,,11 May - 13:01:43,1 - 01:41:43,1.013,1 - 02:01:46,
5,78,NED7990,Yeti,J/109,Paul van der Pol,2H,11 May - 13:02:51,1 - 01:42:51,1.026,1 - 02:22:58,
7,73,NED7898,Crazy D,Breehorn 41,Pieter Parie,2H,11 May - 13:19:11,1 - 01:59:11,1.021,1 - 02:31:56,
8,71,NED8306,Sparklings,Grand Soleil 37,Richard van Leeuwen,2H,11 May - 14:11:28,1 - 02:51:28,1.012,1 - 03:10:48,
9,69,GBR8532R,Firestorm,J/109,Wim van Slooten,2H,11 May - 14:24:09,1 - 03:04:09,1.029,1 - 03:51:15,
10,67,GBR4712R,Outrageous,Swan 47,Mark Stevenson,2H,11 May - 15:54:06,1 - 04:34:06,1.050,1 - 05:59:48,
11,65,NED7270,Jeanne D'Arc,Bavaria 38 Match,Zeezeilschool Scheveningen,Pieter Visser,11 May - 18:05:00,1 - 06:45:00,1.019,1 - 07:20:03,
12,63,GBR4973T,Exocet,IMX 38,Janet Pilkington,Mike Sisley,11 May - 22:10:56,1 - 10:50:56,1.032,1 - 11:57:51,
6,60,NED7280,Grace O'Malley,Bavaria 38 Match,Zeezeilschool Scheveningen,Jur Ringers,11 May - 13:19:59,1 - 01:59:59,1.019,1 - 02:29:37,"DPI-Place 50% Penalty, Minimum 5 Places"
,10,NED8202,Joost & Vrolijk,Dehler 36 JV,Joost Nederkoorn,2H,,,1.010,,DNF-Did Not Finish
,10,GBR8644T,Berserker,Dehler 36 SQ,Richard Thomas,,,,1.024,,DNF-Did Not Finish
,10,GBR1355R,Lulotte,Swan 55 Yawl,Ben Morris,,,,1.039,,DNF-Did Not Finish
