# 2014 RORC Mainseries IRC Two - RORC Caribbean 600 (Mon 24 Feb 14 11:10:00) - 12 boats - https://www.rorc.org/raceresults/2014/two01.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,92,GBR6840R,Lancelot II,First 40,Andy Byham,Peter Sowrey,27 Feb - 18:33:44,3 - 07:23:44,1.075,3 - 13:21:01,
2,86,GBR2215L,Quokka 8,Grand Soleil 43,Michael Boyd & Niall Dowling,,27 Feb - 17:33:30,3 - 06:23:30,1.095,3 - 13:50:20,
3,82,GBR4778R,EH01,First 47.7,Global Yacht Racing,Andy Middleton,27 Feb - 18:18:07,3 - 07:08:07,1.099,3 - 14:58:11,
4,78,GBR5951T,Northern Child,Swan 51,Performance Yacht Charters,RD Racing - Dmitri Zaritakii,27 Feb - 21:02:38,3 - 09:52:38,1.080,3 - 16:25:39,
5,75,SBH030,AronnaX,X 482,Alain Charlot,,27 Feb - 19:37:47,3 - 08:27:47,1.099,3 - 16:25:44,
6,72,USA28920,Sunset Child,J/120,Performance Yacht Racing,Rodion Poloskin,27 Feb - 20:56:06,3 - 09:46:06,1.082,3 - 16:28:24,
7,70,GBR8405R,Southern Child,First 40,Performance Yacht Charters,Royal Armoured Corps Yacht Club,27 Feb - 21:00:30,3 - 09:50:30,1.083,3 - 16:38:04,
8,68,GBR5400,Swan Valhalla,Swan 55 Yawl,Sam van Holthe/Nick Fothergill,Sam van Holthe,28 Feb - 02:10:03,3 - 15:00:03,1.055,3 - 19:47:09,
9,66,GBR9793T,Cheeki Rafiki,First 40.7,Stormforce Coaching,Ifan James,28 Feb - 04:34:32,3 - 17:24:32,1.051,3 - 21:58:07,
10,64,GBR719R,Dido,Spirit 46,Tom Hill,,28 Feb - 06:38:36,3 - 19:28:36,1.072,4 - 02:03:47,
,10,GBR3248L,Zenara,Robert Clark 72,Susan Robins,Brian Campbell-Bottoms,,,1.060,,DNF-Did Not Finish
,10,GBR5046R,Ballytrim,Swan 46,Andrew Allner,,,,1.068,,DNF-Did Not Finish
