# 2022 RORC Mainseries IRC Overall - RORC Caribbean 600 Race (Mon 21 Feb 22) - 54 boats - https://www.rorc.org/raceresults/2022/ircoverall03.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,USA60564,Warrior Won,Pac52,Christopher Sheehan,,23 Feb - 21:31:12,2 - 10:21:12,1.408,3 - 10:09:41,
2,94,CAY007,Comanche,Vplp/Verdier 100 Super Maxi,Comanche Racing,Mitch Booth,23 Feb - 04:42:18,1 - 17:22:18,2.017,3 - 11:26:48,
3,90,GBR520X,Tala,Botin Irc 52,David Collins,,23 Feb - 22:45:15,2 - 11:35:15,1.408,3 - 11:53:57,
4,86,POL1,Groovederci Racing - Sailing Poland,VO65,Robert Gwozdz,Deneen Demourkas,23 Feb - 14:21:31,2 - 03:01:31,1.646,3 - 11:59:15,
5,83,USA5202,Callisto,Pac52,Kate & Jim Murray,Jim Murray,23 Feb - 22:56:13,2 - 11:46:13,1.407,3 - 12:05:48,
6,80,POL20180,I Love Poland,Volvo Open 70,Polish National Foundation,Grzegorz Baranowski,23 Feb - 14:42:54,2 - 03:22:54,1.639,3 - 12:12:52,
7,78,FRA8668,Teasing Machine,NMYD 54,Eric de Turckheim,,24 Feb - 00:18:30,2 - 13:08:30,1.380,3 - 12:22:32,
8,76,MON100,Leopard,Farr 100,S.Y. Leopard 3 Ltd,Christopher Sherlock,23 Feb - 11:01:15,1 - 23:41:15,1.771,3 - 12:27:16,
9,74,USA60669,Prospector,Mills 68,Shelter Island Transatlantic Partners,"Larry Landry, Paul McDowell, Martin Roesch",23 Feb - 18:04:39,2 - 06:44:39,1.561,3 - 13:27:20,
10,72,MON001,Skorpios,Clubswan 125,Dmitry Rybolovlev,Fernando Echavarri,23 Feb - 03:59:51,1 - 16:39:51,2.146,3 - 15:15:55,
11,70,AUT1,Sisi,VO65,Austrian Ocean Race Project,Gerwin Jansen,23 Feb - 16:36:05,2 - 05:16:05,1.655,3 - 16:09:31,
12,68,ESP7,Hypr,Volvo Open 70,HYPR Ocean Racing,Jens Lindner,23 Feb - 17:40:51,2 - 06:20:51,1.636,3 - 16:54:45,
13,66,MHL1948,Il Mostro,Volvo Open 70,Atlas Ocean Racing,Gilles Barbot,23 Feb - 16:49:54,2 - 05:29:54,1.662,3 - 16:54:51,
14,65,FRA3600,Daguet 3 CORUM,Ker 46,Frederic Puzin,,24 Feb - 08:42:45,2 - 21:32:45,1.287,3 - 17:30:20,
15,64,LTU001,Ambersail II,VO65,JSC GAMINTA,Saulius Pajarskas,23 Feb - 17:33:12,2 - 06:13:12,1.675,3 - 18:49:07,
16,63,FRA53028,Lady First 3,Mylius 60,Jean Pierre Dreau,,24 Feb - 06:58:04,2 - 19:48:04,1.357,3 - 20:00:22,
17,62,GBR888X,Sunrise,JPK 1180,Thomas Kneen,,25 Feb - 01:08:39,3 - 14:08:39,1.100,3 - 22:45:31,
18,61,GBR1702T,Scarlet Oyster,Oyster 48,Ross Applebey,,25 Feb - 05:07:30,3 - 18:07:30,1.052,3 - 22:48:41,
19,60,GBR6712R,Dawn Treader,JPK 1180,Ed Bell,,25 Feb - 01:28:53,3 - 14:28:53,1.098,3 - 22:57:24,
20,59,FRA4600,Tonnerre De Glen,Ker 46,Dominique Tian,,24 Feb - 13:59:00,3 - 02:49:00,1.270,3 - 23:01:02,
21,58.5,USA61333,Triple Lindy,Cookson 50,Joseph Mele,,24 Feb - 10:52:57,2 - 23:42:57,1.330,3 - 23:22:55,
22,58,NED70,Ocean Breeze,Volvo Open 70,Yacht Club Sopot,Gutkowski Zbigniew,23 Feb - 20:38:11,2 - 09:18:11,1.687,4 - 00:40:13,
23,57.5,GBR4778R,EH01,First 47.7,Global Yacht Racing,Andy Middleton,25 Feb - 05:57:32,3 - 18:57:32,1.077,4 - 01:57:46,
24,57,GBR958R,Jangada,JPK 1010,Richard Palmer,Richard Palmer & Jeremy Waitt,25 Feb - 12:54:52,4 - 01:54:52,1.004,4 - 02:18:22,
25,56.5,GBR8396,Sam,Sigma 38,Serena Alexander/Hilary Cook/Peter Hopps,Peter Hopps,25 Feb - 17:04:35,4 - 06:04:35,0.971,4 - 03:06:58,
26,56,GBR7122X,Juno,J/122e,Christopher Daniel,,25 Feb - 06:01:29,3 - 19:01:29,1.090,4 - 03:13:01,
27,55.5,FRA43857,L'Ange De Milon,Milon 41,Jacques Pelletier,,25 Feb - 04:08:50,3 - 17:08:50,1.116,4 - 03:29:18,
28,55,ANT104,Liquid,J/122,Pamala Baldwin,Julian White,25 Feb - 06:25:26,3 - 19:25:26,1.089,4 - 03:33:38,
29,54.5,SWE15,Matador,Elliott 44 CR,Jonas Grander,,24 Feb - 19:45:33,3 - 08:35:33,1.244,4 - 04:15:25,
