# Hamble Winter Series HWS IRC3 - Race 7 (2025-10-26) - 15 boats - https://www.halsail.com/Result/Public/90929
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,1,FRA8214,Protis,Quarter To,Team Hamble,Team Hamble,11:34:36,0:59:36,0.901,0:53:42,
2,2,GBR6508T,Banter,Mustang 30,Ian Handley & Tim James,Ian Handley & Tim James,11:36:00,1:01:00,0.906,0:55:16,
3,3,GBR363R,Whooper,L Giles 39,Giovanni Belgrano,Giovanni Belgrano,11:34:07,0:59:07,0.937,0:55:24,
4,4,GBR7696T,Memory Maker,FIRST 31.7,Don Forster,Don Forster,11:35:03,1:00:03,0.941,0:56:30,
5,(5),GBR8185,Quokka 9,HALF TONNE,James Crew,James Crew,11:35:41,1:00:41,0.941,0:57:06,
6,6,GBR6384T,Dark Horse,Mustang 30,Rob Macgregor,Rob Macgregor,11:38:17,1:03:17,0.905,0:57:16,
7,7,GBR6896T,Erik the Red,Mustang 30,Bernard Fyans,Bernard Fyans,11:41:57,1:06:57,0.906,1:00:39,
8,8,GBR8008X,Humdinger,HANSE 292,Peter Cover,Peter Cover,11:44:09,1:09:09,0.881,1:00:55,
9,9,GBR4589R,Prospero of Hamble,SIGMA 33 O,Allan Fraser,Allan Fraser,11:42:52,1:07:52,0.906,1:01:29,
RET,12,GBR4164L,Chameleon of Cowes,Morris M36,Louis Kenna,Louis Kenna,,,0.946,,
RET,12,GBR4610,Stan the Boat,SIGMA 33 O,Toby Gorman,Toby Gorman,,,0.901,,
DNC,16,GBR2979L,Moon Cloud,S & S 34,Edward Broadbent,Edward Broadbent,,,0.870,,
DNC,16,GBR4503,Shadowfax,SIGMA 33 O,Clark Rutter,Clark Rutter,,,0.906,,
DNC,(16),FRA9186,Cartoon,Quarter To,Gavin Doyle,Gavin Doyle,,,0.896,,
DNC,16,GBR9500,Polly,Impala,Ben Meakins,Ben Meakins,,,0.880,,
