# 2016 RORC Mainseries IRC Overall - Volvo Round Ireland Yacht Race (Sat 18 Jun 16) - 50 boats - https://www.rorc.org/raceresults/2016/ircoverall09.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,USA25555,Rambler 88,Canting Keel Sloop,George David,,,2 - 02:24:09,1.827,3 - 20:05:07,
2,94,FRA38757,Teasing Machine,A13,Eric de Turckheim,,,3 - 19:02:24,1.169,4 - 10:25:33,
3,90,GBR4947R,Lisa,First 44.7,Nicholas Jones,,,4 - 10:38:31,1.101,4 - 21:24:46,
4,86,RP45,Katsu,RP 45,Alan Hannon,,,3 - 23:00:00,1.243,4 - 22:05:06,
5,83,IRL1141,Storm,J/109,David Cullen,,,4 - 22:55:27,1.014,5 - 00:35:21,
6,80,BEL107,Roaring Forty 2,Class40,Michel Kleinjans,2H,,3 - 22:43:45,1.288,5 - 02:00:40,
7,78,FRA38483,Groupe 5,Sun Fast 3200,Patrice Carpentier,2H,,5 - 03:50:15,0.995,5 - 03:13:06,
8,76,IRL10800,Rockabill VI,Jpk 10.80,Paul O'Higgins,,,4 - 22:05:40,1.044,5 - 03:17:26,
9,74,IRL1471,Bam,Jeaneau Sunfast 3600,Conor Fogerty,,,5 - 01:00:15,1.036,5 - 05:21:37,
10,72,IRL7386,Discover Ireland,Reflex 38,Kenneth Rumball,,,5 - 00:42:42,1.044,5 - 06:01:23,
11,70,GBR3789L,Just Plain Krazy,JPK 10.10,Stephen Hills,2H,,5 - 05:15:38,1.009,5 - 06:23:16,
12,68,GBR3657L,Bellino,Sun Fast 3600,Rob Craigie,2H,,5 - 01:41:06,1.039,5 - 06:25:51,
13,66,IRL3861,Cavatina,Granada 38,Ian Hickey,,,5 - 16:36:11,0.928,5 - 06:46:03,
14,65,GBR9047R,Mojito,J/109,Peter Dunlop & Vicky Cox,,,5 - 05:55:02,1.010,5 - 07:10:35,
15,64,GBR1238,Sarabande,Swan 47 Mk II,Rob Mably,,,5 - 01:34:15,1.051,5 - 07:46:15,
16,63,GBR8191R,British Soldier,J/111,Army Sailing Association,,,4 - 21:44:51,1.093,5 - 08:41:53,
17,62,IRL9970,Lambay Rules,J/97,Stephen Quinn,,,5 - 12:47:34,0.973,5 - 09:12:27,
18,61,IRL35950,Aurelia,J/122,Chris Power Smith,,,5 - 00:13:04,1.077,5 - 09:28:28,
19,60,IRL8237T,Persistance,Sigma 38,Jerry Collins,,,5 - 15:55:38,0.978,5 - 12:56:13,
20,59,IRL1397,Desert Star Irish Offshore Sailing,Sun Fast 37,Irish Offshore Sailing,,,5 - 17:38:02,0.970,5 - 13:30:18,
21,58.5,GBR8799T,Wild Spirit,Sun Odyssey 40,Paul Jackson,,,5 - 16:14:36,0.981,5 - 13:39:17,
22,58,IRL9631,Adelie,First 34.7,Peter Hall,,,5 - 15:18:02,0.988,5 - 13:40:37,
23,57.5,IRL3607,Lula Belle,First 36.7,Liam Coyne,2H,,5 - 15:24:48,0.992,5 - 14:19:48,
24,57,GBR7408R,Arthur Logic,First 40,Sailing Logic,,,5 - 06:41:19,1.070,5 - 15:33:25,
25,56.5,GBR8643T,Arcsine,Arcona 370,Kathy Claydon,2H,,5 - 15:30:17,1.009,5 - 16:43:27,
26,56,GBR6709R,J-T'Aime,J/109,Christopher Palmer,,,5 - 15:24:13,1.011,5 - 16:53:35,
27,55.5,GBR6908R,Ajax,J/109,Royal Armoured Corps Yacht Club,,,5 - 16:03:23,1.009,5 - 17:16:51,
28,55,GBR715R,Pegasus Of Northumberland,Open 50 4.19 (03),Ross Hobson,2H,,3 - 19:53:06,1.501,5 - 17:55:10,
29,54.5,GBR2271L,Pipedreamer VI,Dufour 40 2.10,Paul Sutton,,,5 - 16:10:40,1.016,5 - 18:21:24,
30,54,GBR7003T,Polished Manx II,First 40.7,Kuba Szymanski,,,5 - 15:43:26,1.029,5 - 19:39:36,
31,53.5,IRL3435,Albireo,Swan 371,David A Simpson,,,6 - 04:49:59,0.939,5 - 19:45:15,
32,53,GBR907R,Palpatine,Stimson 42,Stormforce Coaching,,,5 - 06:11:25,1.116,5 - 20:49:42,
33,52.5,IRL11751,Spailpin,First 31.7,Louis Mulloy,2H,,6 - 04:13:03,0.951,5 - 20:57:17,
34,52,GBR7664T,Crackajack,First 40.7 Distinction 2.40,Philip Quinn,2H,,5 - 14:51:47,1.048,5 - 21:20:11,
35,51.5,GBR5963T,Pyxis,X 332,Kirsteen Donaldson,2H,,6 - 04:04:09,0.956,5 - 21:33:15,
36,51,GBR97,Fortissimo,Class40,James Close,,,5 - 00:43:55,1.257,6 - 07:45:36,
37,50.5,GBR9070R,Change of Course,C & C 115,Keith Gibbs,,,6 - 09:53:21,1.031,6 - 14:39:35,
,10,FR14,Fulmar Fever,Fulmar 1.65,Robert Marchant,,,,0.879,,DNF-Did Not Finish
,10,IRL3492,Big Deal,Dehler 34 Top-Nova,Conor Dillon,2H,,,0.934,,DNF-Did Not Finish
,10,IRL7963,Applegreen Sail For Kids,First 375 2.00,Stephen Mullaney,,,,0.944,,DNF-Did Not Finish
,10,IRL375IRL,Andante,Yamaha 36,Keith Miller,,,,0.947,,DNF-Did Not Finish
,10,IRL5687,Port of Galway,Dehler 37 Cr 1.80,Martin Breen,2H,,,0.952,,DNF-Did Not Finish
,10,GBR9030R,May Contain Nuts,Whitbread 30,Kevin Rolfe,,,,0.995,,DNF-Did Not Finish
,10,GBR7384T,Quid Non,Swan 40 (92) 2.16,Nigel Philpott,2H,,,1.005,,DNF-Did Not Finish
,10,BEL1265,Denebola,Mg 30 Modified,Alain Poncelet,2H,,,1.010,,DNF-Did Not Finish
,10,GBR731T,Tanit,Sydney 36,Robert Floate,,,,1.051,,DNF-Did Not Finish
,10,FRA39886,Medicare,First 40 2.48,Joe Conway,,,,1.096,,DNF-Did Not Finish
,10,GBR1665,Desperado of Cowes,Swan 65,Richard Loftus,,,,1.112,,DNF-Did Not Finish
,10,GBR905R,Xanadu,X-50,Simon Costain,,,,1.147,,DNF-Did Not Finish
,10,NED109,Masai,Class40,Ben Korner,,,,1.258,,DNF-Did Not Finish
