# Cowes Week 2022 - J/70 (Race13) - Day 5 - 19 boats - https://www.cowesweek.co.uk/web/code/php/main_c.php?section=racing&page=results2022&dayrequest=5&classrequest=80/13265
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,,AUS1667,VAMOS,,Tim Ryan,,14:11:31,02:46:31,,,
2,,GBR290,JENGA8,,Andrew Barraclough,,14:15:28,02:50:28,,,
3,,GBR1051,ESCAPE,,Ray Mitchell,,14:15:48,02:50:48,,,
4,,GBR738,ENDEAVOUR,,Bruce Grant,,14:16:02,02:51:02,,,
5,,GBR1206,OFFBEAT,,David McLeman,,14:16:08,02:51:08,,,
6,,GBR735,AURORA,,Thomas Preston,,14:17:53,02:52:53,,,
7,,GBR127,EXCESS,,Ceci Wollmann,,14:18:22,02:53:22,,,
8,,GBR1127,BOYSTEROUS,,Annabelle Body,,14:19:41,02:54:41,,,
9,,GBR1591,DADS 'N' LADS,,"Ole Bettum,Tim Simpson, Markus Bettum & Hector Simpson",,14:20:03,02:55:03,,,
10,,GBR746,JIANT PEACH,,James Hackman,,14:22:27,02:57:27,,,
11,,GBR745,RTYC 4,,Guy Lawrence & Fenella Neill,,14:25:58,03:00:58,,,
12,,GBR736,GENESTA,,The Bennett Family,,14:26:16,03:01:16,,,
13,,GBR747,SULIAMAN,,Jon Redding,,14:27:03,03:02:03,,,
14,,GBR739,SCEPTRE,,Ali Hall (Sat-Tues)  & David Chaplin (Wed-Fri),,14:28:31,03:03:31,,,
,,GBR744,RTYC ACADEMY,,Dom Lewis,,,,,,NOD
,,GBR1573,JELVIS,,Martin Dent,,,,,,NOD
,,GBR264,JELLYFISH,,Finley Dickinson,,,,,,NOD
,,GBR740,RITA,,Christopher Daniel & Tor McLaren,,,,,,RET
,,GBR743,RTYC 2,,Trinny Fry,,,,,,DNC
