# 2013 RORC Easter Challenge IRC One - Entries: 10      Races Sailed: 7 (None) - 10 boats - https://www.rorc.org/raceresults/2013/rec-oneos.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,GBR1851,5 West,TP 52,TeamOrigin LLP,Sir Keith Mills,,,1.381,,
,,GBR39R,Magnum III,Ker 40,Andrew Pearce,,,,1.193,,
,,GBR741R,Hooligan VII,Ker 40,Edward Broadway,,,,1.191,,
,,GBR2045R,Alice II,Farr 45,Simon Henning,,,,1.215,,
,,GBR9181R,Chaos,Mills 43 Custom,Mark Lloyd,,,,1.172,,
,,GBR5955T,Kolga,Farr 45,British Keelboat Academy,,,,1.215,,
,,GBR8448R,Rebel,Farr 45,Stewart Whitehead,,,,1.218,,
,,GBR521R,Toe in the Water,Farr 52,Toe in the Water,Lloyd Hamilton Mbe,,,1.318,,
,,GBR6889R,Keronimo,Ker 40,Andrew Williams,,,,1.191,,
,,GBR1445R,Rán,Farr 45,Niklas Zennstrom,,,,1.217,,
