# 2019 IRC Two-Handed - Cervantes Trophy Race (Sat 4 May 19) - 33 boats - https://www.rorc.org/raceresults/2019/twohanded03.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,FRA43933,Raging-Bee²,Jpk 10.80,Louis-Marie Dussere,,5 May - 05:07:53,19:57:53,1.042,20:48:12,
2,94,GBR43,Abu 43,Figaro II,Christian Teichmann,Christian Teichmann & Hugh Brayshaw,5 May - 05:35:36,20:15:36,1.060,21:28:32,
3,90,GBR8657L,Bellino,Sun Fast 3600,Rob Craigie,Deb Fish,5 May - 05:53:28,20:43:28,1.043,21:36:56,
4,86,FRA37997,Gaya,A31,Julien Lebas,Julien Lebas,5 May - 07:39:37,22:39:37,0.985,22:19:13,
5,83,FRA35829,Cora,Sun Fast 3200,Nigel Goodhew,Tim Goodhew,5 May - 07:54:56,22:54:56,1,22:54:56,
6,80,MLT105,Bigfoot,J/105,Robert Nelson,Robert Nelson,5 May - 08:07:46,23:07:46,0.996,23:02:13,
7,78,FRA39031,Rainslow,Sun Fast 3200,Jean-Francois Gouteux,,5 May - 08:21:02,23:21:02,0.999,23:19:38,
8,76,GBR958R,Jangada,Jpk 10.10,Richard Palmer,,5 May - 08:29:59,23:19:59,1.009,23:32:35,
9,74,GBR7735R,Eaujet,A35,Richard Elliott,,5 May - 08:19:49,23:09:49,1.02,23:37:37,
10,72,POL19967,One Way,Sun Fast 3600,Janusz Madej,,5 May - 08:08:13,22:58:13,1.037,23:49:13,
11,70,GBR2986L,Jubilee,J/109,Christopher Preston,Felix Trattner,5 May - 08:43:15,23:33:15,1.016,23:55:52,
12,68,GBR9203R,Wee Bear,Projection 920,Nick Lee,Nick Lee,5 May - 09:38:47,1 - 00:38:47,0.973,23:58:51,
13,66,GBR9405R,Juliette,J/105,Jerry Freeman,,5 May - 09:04:13,1 - 00:04:13,1,1 - 00:04:13,
14,65,GBR3200N,All Or Nothing,Sun Fast 3200,Chris Blackburn & Simon Dipple,,5 May - 09:35:40,1 - 00:35:40,0.993,1 - 00:25:20,
15,64,GBR8380R,Elixir,Elan 380,Felicity Gabbay,,5 May - 09:08:36,23:58:36,1.019,1 - 00:25:56,
16,63,GBR5809R,Jelenko,J/109,Alistair (al) Doughty,,5 May - 09:39:49,1 - 00:29:49,1.004,1 - 00:35:42,
17,62,GBR7714R,White Knight Of Wessex,Hod 35,Oleg Lebedev,,5 May - 10:04:35,1 - 00:54:35,1.007,1 - 01:05:03,
18,61,GBR2421,Sheevra,Swan 36,Jonathan & Pippa Wallis,Jonathan Wallis,5 May - 12:57:46,1 - 03:57:46,0.913,1 - 01:31:48,
19,60,FRA43653,Nirvana,Sun Fast 3200,Keith Thompson,Keith Thompson,5 May - 10:53:53,1 - 01:53:53,0.995,1 - 01:46:07,
20,59,GBR6777R,Bespoke,Humphreys 30 Mod (keel),Neal Brewer,,5 May - 11:37:48,1 - 02:37:48,0.999,1 - 02:36:12,
21,58.5,GBR7253T,Ilex,X-332,REYC,Rob Duke,5 May - 13:04:37,1 - 04:04:37,0.961,1 - 02:58:55,
22,58,GBR7282T,Snowbound,First 31.7,Andrew Parsons,,5 May - 15:15:53,1 - 06:15:53,0.923,1 - 03:56:04,
23,57.5,GBR1661C,Magic Moments,Sigma 33,Pelham Etherington,Pelham Etherington,5 May - 16:22:34,1 - 07:22:34,0.908,1 - 04:29:22,
,10,GBR4350L,Felix,X-332,Christoph Friedrich,,,,0.968,,DNF-Did Not Finish
,10,FRA34824,Kia Ora,Jpk 9.60,Olivier Hays,,,,0.984,,DNF-Did Not Finish
,10,FRA3333,Shortgood,First Class 10,Renaud Courbon and Emmanuel Winsback,Renaud Courbon,,,0.99,,DNF-Did Not Finish
,10,GBR7716R,Psipsina,Hod 35,Bernie Bingham,Bernie Bingham,,,0.997,,DNF-Did Not Finish
,10,GBR4867L,Purple Mist,Sun Fast 3200,Katherine Cope,,,,1.011,,DNF-Did Not Finish
,10,GBR9328T,Intemperance,Sigma 400,Paul & Val Shilling,Paul Shilling,,,1.021,,DNF-Did Not Finish
,10,GBR795R,Diablo,Sun Fast 3600,Nick Martin,,,,1.029,,DNF-Did Not Finish
,10,GBR3657L,Smash,Sun Fast 3600,Roderick Knowles,Roderick Knowles,,,1.041,,DNF-Did Not Finish
,10,FRA43791,Shaitan,Jpk 10.80,Jean-Eudes Renier,,,,1.042,,DNF-Did Not Finish
,10,GBR914R,Tigris,Sun Fast 3600,Gavin Howe,Gavin Howe and Sam Cooper,,,1.054,,DNF-Did Not Finish
