# Hamble Winter Series HWS IRC3 - Race 9 (2025-11-09) - 15 boats - https://www.halsail.com/Result/Public/90929
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,1,FRA8214,Protis,Quarter To,Team Hamble,Team Hamble,12:32:54,1:57:54,0.901,1:46:14,
2,2,GBR6508T,Banter,Mustang 30,Ian Handley & Tim James,Ian Handley & Tim James,12:35:40,2:00:40,0.906,1:49:19,
3,3,GBR8185,Quokka 9,HALF TONNE,James Crew,James Crew,12:31:27,1:56:27,0.941,1:49:35,
4,4,GBR4610,Stan the Boat,SIGMA 33 O,Toby Gorman,Toby Gorman,12:37:13,2:02:13,0.901,1:50:07,
5,5,GBR6384T,Dark Horse,Mustang 30,Rob Macgregor,Rob Macgregor,12:37:59,2:02:59,0.905,1:51:18,
6,6,GBR9500,Polly,Impala,Ben Meakins,Ben Meakins,12:42:38,2:07:38,0.880,1:52:19,
7,7,GBR7696T,Memory Maker,FIRST 31.7,Don Forster,Don Forster,12:34:30,1:59:30,0.941,1:52:27,
8,8,GBR6896T,Erik the Red,Mustang 30,Bernard Fyans,Bernard Fyans,12:42:08,2:07:08,0.906,1:55:11,
9,9,GBR8008X,Humdinger,HANSE 292,Peter Cover,Peter Cover,12:47:26,2:12:26,0.881,1:56:40,
10,(10),GBR4589R,Prospero of Hamble,SIGMA 33 O,Allan Fraser,Allan Fraser,12:49:03,2:14:03,0.906,2:01:27,
DNC,16,GBR363R,Whooper,L Giles 39,Giovanni Belgrano,Giovanni Belgrano,,,0.937,,
DNC,16,GBR2979L,Moon Cloud,S & S 34,Edward Broadbent,Edward Broadbent,,,0.870,,
DNC,16,GBR4164L,Chameleon of Cowes,Morris M36,Louis Kenna,Louis Kenna,,,0.946,,
DNC,16,GBR4503,Shadowfax,SIGMA 33 O,Clark Rutter,Clark Rutter,,,0.906,,
DNC,16,FRA9186,Cartoon,Quarter To,Gavin Doyle,Gavin Doyle,,,0.896,,
