# 2014 RORC Mainseries IRC Two - Entries: 86      Races Sailed: 13      Discard: 8 (None) - 86 boats - https://www.rorc.org/raceresults/2014/twoos.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,GBR2722R,Relentless on Jellyfish,J/122,David Richards,,,,1.081,,
,,GBR8191R,British Soldier,J/111,Army Sailing Association,,,,1.096,,
,,BEL12345,Azawakh,MC 34 Patton,Eric Van Campenhout/Vincent Willemart,,,,1.059,,
,,GBR5236R,Rare,Figaro II,Ian Hoddle,,,,1.091,,
,,GBR43,Artemis 43,Figaro II,Artemis Offshore Academy,,,,1.079,,
,,GBR1702T,Gyr Scarlet Oyster,Oyster Lightwave,Global Yacht Racing,,,,1.077,,
,,GBR7408R,Arthur Logic,First 40,Sailing Logic,,,,1.081,,
,,FRA36859,Stamina III,A40,Michel Péretié,,,,1.086,,
,,FRA9677,Orange mecaniX,X 41,Maxime de Mareuil,,,,1.096,,
,,GBR2215L,Quokka 8,Grand Soleil 43,Michael Boyd & Niall Dowling,,,,1.099,,
,,GBR8405R,Southern Child,First 40,Darren Wright,,,,1.083,,
,,FRA25767,Exception,X 40,Patrick Ponchelet,,,,1.054,,
,,GBR133N,Apollo 7,J/133,Nigel Passmore,,,,1.092,,
,,GBR8409R,Galahad Of Cowes,First 40,Sailing Logic,,,,1.081,,
,,GBR3234L,Rocketdog 2,First 40,Charlie Williams/Sailing Logic,,,,1.074,,
,,NED8248,RoaringX,X 41,Ad Lagendijk,,,,1.095,,
,,MLT2222,Artie,J/122,Lee Satariano,,,,1.087,,
,,MLT47,Otra Vez,J/122,Aaron Gatt Floridia,,,,1.087,,
,,GBR6840R,Lancelot II,First 40,Andy Byham,,,,1.075,,
,,GER4908,Best Buddies,Swan 441 R,Kay-Johannes Wrede,,,,1.052,,
,,GBR731T,Tanit,Sydney 36,Richard Harris,,,,1.051,,
,,GBR8750R,Bella of London,Grand Soleil 50,Mike Surridge,,,,1.090,,
,,RUS404,Knyaz,Archambault A40,Anatolii Shchurenkov,,,,1.077,,
,,GBR5951T,Teletrade - Northern Child,Swan 51,Lucy Reynolds,,,,1.080,,
