# 2022 RORC Mainseries IRC Overall - Rolex Middle Sea Race 2021 (Sat 23 Oct 21) - 108 boats - https://www.rorc.org/raceresults/2022/ircoverall01.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,CAY007,Comanche,Vplp/Verdier 100 Super Maxi,Comanche Racing,Mitch Booth,25 Oct - 02:59:54,1 - 14:49:54,2.022,3 - 06:31:03,
2,94,GBR888X,Sunrise,JPK 1180,Thomas Kneen,,26 Oct - 11:52:19,3 - 00:22:19,1.099,3 - 07:32:12,
3,90,FRA3600,Daguet 3 CORUM,Ker 46,Frederic Puzin,,26 Oct - 03:55:52,2 - 15:55:52,1.288,3 - 10:20:36,
4,86,FRA53200,Foggy Dew,JPK 1030,,,26 Oct - 21:25:24,3 - 10:05:24,1.025,3 - 12:08:32,
5,83,USA25555,Rambler,Canting Keel Maxi,,,25 Oct - 09:28:43,1 - 21:18:43,1.863,3 - 12:24:58,
6,80,GBR4921R,Ino XXX,HH42,James Neville,,26 Oct - 06:46:24,2 - 18:56:24,1.264,3 - 12:36:44,
7,78,MLT2222,Artie III,HH42,,,26 Oct - 08:18:58,2 - 20:28:58,1.238,3 - 12:46:54,
8,76,FRA8668,Teasing Machine,NMYD 54,Eric de Turckheim,,26 Oct - 01:51:45,2 - 13:51:45,1.378,3 - 13:14:47,
9,74,RUS898,Bogatyr,JPK 1080,,,26 Oct - 21:20:53,3 - 10:00:53,1.041,3 - 13:22:38,
10,72,GBR958R,Jangada,JPK 1010,Richard Palmer,Richard Palmer & Jeremy Waitt,27 Oct - 00:34:47,3 - 13:14:47,1.002,3 - 13:25:01,
11,70,CAY52,Caro,Botin 52 Custom (21),Maximilian Klink,,26 Oct - 00:58:55,2 - 12:48:55,1.412,3 - 13:52:16,
12,68,MON001,Skorpios,Clubswan 125,Dmitry Rybolovlev,Fernando Echavarri,25 Oct - 04:13:39,1 - 16:03:39,2.149,3 - 14:05:27,
13,66,GBR3875X,Phosphorus II,A13,Mark Emerson,,26 Oct - 13:01:29,3 - 01:11:29,1.177,3 - 14:08:47,
14,65,SWE15,Matador,Elliott 44 CR,Jonas Grander,,26 Oct - 09:01:51,2 - 21:11:51,1.246,3 - 14:13:12,
15,64,GBR6255N,Lisa R,Ker 46,,,26 Oct - 07:02:06,2 - 19:02:06,1.293,3 - 14:40:35,
16,63,FRA53205,Chenapan 4,Ker 40,,,26 Oct - 10:23:21,2 - 22:43:21,1.226,3 - 14:42:21,
17,62,MLT099,Calypso,J/99,,,27 Oct - 00:27:18,3 - 13:07:18,1.019,3 - 14:44:20,
18,61,FRA43853,Solenn For Pure Ocean,JPK 1080,,,26 Oct - 22:50:57,3 - 11:30:57,1.040,3 - 14:51:23,
19,60,ITA17017,FRA Diavolo,Mylius 60,,,26 Oct - 06:21:36,2 - 18:21:36,1.317,3 - 15:23:46,
20,59,GBR8936R,Black Sheep,Sun Fast 3600,Trevor Middleton,,26 Oct - 23:23:13,3 - 12:03:13,1.043,3 - 15:40:04,
21,58.5,GBR555N,Rossko Racer,JPK 1180,,,26 Oct - 19:51:13,3 - 08:21:13,1.096,3 - 16:04:03,
22,58,SUI53,Chocolate 3,Farr 52,,,26 Oct - 07:23:56,2 - 19:23:56,1.309,3 - 16:13:31,
23,57.5,GBR1322,Joy-Spartivento,J/122,,,26 Oct - 22:17:53,3 - 10:47:53,1.066,3 - 16:15:46,
24,57,MLT450,Elusive 2,Beneteau First 45,,,26 Oct - 19:19:56,3 - 07:39:56,1.113,3 - 16:40:04,
25,56.5,SUI1212,Kuka 3,Cookson 50,Franco Niggeler,,26 Oct - 04:45:00,2 - 16:45:00,1.374,3 - 16:57:59,
26,56,GBR1355R,Lulotte,Swan 55 Yawl,,,27 Oct - 00:35:07,3 - 13:15:07,1.045,3 - 17:05:18,
27,55.5,SWE69,Blur,J/111,,,26 Oct - 21:05:57,3 - 09:35:57,1.095,3 - 17:21:04,
28,55,ITA50501,Verve-Camer,Comet 50 Carbon Racer,,,26 Oct - 09:30:13,2 - 21:30:13,1.286,3 - 17:22:54,
29,54.5,MLT7387,Vivace,Reflex 38,,,27 Oct - 02:37:22,3 - 15:17:22,1.024,3 - 17:23:04,
30,54,GBR880X,Rossko,JPK 1080,,,27 Oct - 01:41:53,3 - 14:21:53,1.035,3 - 17:23:15,
31,53.5,FRA5211,Paprec Recyclage /Som VIII,TP52,,,26 Oct - 04:01:47,2 - 15:51:47,1.401,3 - 17:28:20,
32,53,ITA29141,Freccia Rossa,TP52,,,26 Oct - 05:37:54,2 - 17:37:54,1.365,3 - 17:35:14,
33,52.5,ITA17523,Lima,Giro34,,,27 Oct - 01:44:05,3 - 14:24:05,1.037,3 - 17:35:54,
34,52,GBR562R,Sailplane,Matt 12,Jean-Eudes Renier & Rob Bottomley,,26 Oct - 18:56:25,3 - 07:16:25,1.131,3 - 17:39:30,
35,51.5,RUS1000,Buran,J/122e,,,26 Oct - 22:02:10,3 - 10:32:10,1.089,3 - 17:52:55,
36,51,ITA16677,Tevere Remo Mon Ile,First 40,,,26 Oct - 21:21:38,3 - 09:51:38,1.099,3 - 17:57:53,
37,50.5,GBR7122X,Juno,J/122e,Christopher Daniel,,26 Oct - 22:05:00,3 - 10:35:00,1.091,3 - 18:05:54,
38,50,USA61344,Kiboko Tatu,Arcona 380,,,27 Oct - 01:38:13,3 - 14:18:13,1.048,3 - 18:26:46,
39,49.7,FRA9687,Noisy Oyster,J/122,,,26 Oct - 23:43:08,3 - 12:13:08,1.074,3 - 18:27:04,
40,49.4,AUT5021,Stella Maris,Club Swan 50,,,26 Oct - 06:39:42,2 - 18:39:42,1.357,3 - 18:27:36,
