# 2022 IRC Two-Handed - Rolex Middle Sea Race 2021 (Sat 23 Oct 21) - 11 boats - https://www.rorc.org/raceresults/2022/twohanded01.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,84,GBR958R,Jangada,JPK 1010,Richard Palmer,Richard Palmer & Jeremy Waitt,27 Oct - 00:34:47,3 - 13:14:47,1.002,3 - 13:25:01,
2,78,FRA43853,Solenn For Pure Ocean,JPK 1080,,,26 Oct - 22:50:57,3 - 11:30:57,1.040,3 - 14:51:23,
3,74,MLT7387,Vivace,Reflex 38,,,27 Oct - 02:37:22,3 - 15:17:22,1.024,3 - 17:23:04,
4,70,BEL6669,Blackfish,J&V 39,,,27 Oct - 07:45:10,3 - 20:05:10,1.120,4 - 07:08:11,
5,67,GBR2742R,Atame,Fast 42,,,27 Oct - 12:09:58,4 - 00:39:58,1.074,4 - 07:49:10,
6,64,BEL10,Bella Donna,Open 50,,,28 Oct - 11:22:35,4 - 23:22:35,1.289,6 - 09:52:34,
,10,ITA14117,Ultravox,X-332 Sport,,,,,0.991,,DNF-Did Not Finish
,10,FRA53222,Jubilee,J/109,,,,,1.009,,DNF-Did Not Finish
,10,BEL1030,Pneuma,JPK 1030,,,,,1.029,,DNF-Did Not Finish
,10,CRO1338,Match Point,Bavaria 42 match,,,,,1.066,,DNF-Did Not Finish
,10,ITA15145,Libertine,Comet 45 R,,,,,1.115,,DNF-Did Not Finish
