# 2013 RORC Mainseries IRC Overall - Entries: 499      Races Sailed: 13 (None) - 499 boats - https://www.rorc.org/raceresults/2013/ircoverallos.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,NED46,Tonnerre de Breskens 3,Ker 46,Piet Vroon,,,,1.270,,
,,FRA38485,Courrier Vintage,MC34 Patton,Sam Marsaudon and Géry Trentesaux,,,,1.053,,
,,GBR39R,Magnum III,Ker 40,Andrew Pearce,,,,1.192,,
,,GBR741R,Hooligan VII,Ker 40,Edward Broadway,,,,1.193,,
,,FRA35439,Inis Mor,Ker 39,Laurent Gouy,,,,1.123,,
,,GBR42N,La Réponse,First 40,Andrew McIrvine,,,,1.083,,
,,GBR2215L,Trustmarque Quokka 8,Grand Soleil 43,Peter Rutter/Deep Blue Racing,,,,1.097,,
,,GBR1702T,Scarlet Logic,Oyster 48,Ross Applebey/Sailing Logic,,,,1.078,,
,,GBR5355N,Phosphorus,Rodman 42,Mark Emerson,,,,1.142,,
,,FRA38895,Night And Day,JPK 10.10,Pascal Loison,,,,1.009,,
,,FRA37310,Foggy Dew,JPK 10.10,Noel Racine,,,,1.006,,
,,GBR9793T,Cheeki Rafiki,First 40.7,Stormforce Coaching,,,,1.053,,
,,GBR8352,Mefisto,Sigma 38,Kevin Sussmilch,,,,0.983,,
,,GBR2091R,Je Vante,J/109,Todd Wells,,,,1.014,,
,,BEL1383,Wasabi,JPK 10.10,Vincent Willemart,,,,1.005,,
,,GBR8191R,British Soldier,J/111,Army Sailing Association,,,,1.096,,
,,GBR7383R,Puma Logic,Reflex 38,Sailing Logic,,,,1.065,,
,,GBR6709R,J-T'Aime,J/109,Christopher Palmer,,,,1.013,,
,,GBR9205R,Diablo-J,J/105,Nick Martin,,,,1.007,,
,,GBR851R,Cracklin Rosie,Corby 40,Steven Anderson,,,,1.104,,
,,GBR236R,Erivale III,Ker 39,Michael Greville,,,,1.115,,
,,21,Artemis 21,Figaro II,Artemis Offshore Academy,,,,1.087,,
,,RUS1,Monster Project,Volvo 70,Andrew Budgen and Fred Schwyn,,,,1.651,,
,,SWE20002,Pleomax,Volvo 60,Harm Prins,,,,1.415,,
,,GBR1509R,JIBE,J/109,Robin Taunt,,,,1.013,,
,,GBR979R,Malice,HOD 35,Mike Moxley,,,,1.023,,
,,GBR8338,With Alacrity,Sigma 38,Chris Choules,,,,0.983,,
,,GBR9868T,J Bellino,J/122,Rob Craigie,,,,1.076,,
,,GBR5236R,Rare,Figaro II,Ian Hoddle,,,,1.092,,
,,GBR9388R,Lion Logic,Reflex 38,Sailing Logic,,,,1.064,,
,,GBR43,Artemis 43,Figaro II,Artemis Offshore Academy,,,,1.087,,
,,FRA6770,Iromiguy,Nicholson 33,Jean Yves Chateau,,,,0.910,,
,,FRA36859,Stamina III,A 40,Michel Peretie,,,,1.087,,
,,GBR9383R,Intuition,Reflex 38,Yuri Fadeev,,,,1.045,,
,,FRA38902,Raging Bee,JPK 10.10,Louis-marie Dussere,,,,1.009,,
,,GBR3135L,Jumbuck,J/109,John Allison,,,,1.017,,
,,FRA34634,Prime Time,A 35,M Alperovitch & J Huillard,,,,1.034,,
,,US60006,Venomous,Carroll Marine 60,Windward Sailing,,,,1.351,,
,,NED118,Winsome,S&S 41,Harry Heijst,,,,0.988,,
,,GBR3700L,Fatjax,X 37,Iain Kirkpatrick,,,,1.040,,
,,GBR7727T,Ballistic,First 40.7,Trevor Greening,,,,1.058,,
,,FRA36568,Le MC Do De Cherbourg,Sun Fast 3200,Bruno James,,,,0.999,,
,,NED40010,Baraka GP,Ker 40,Harmen J de Graaf,,,,1.194,,
,,GBR2539L,Roxanne,Sun Fast 3200,Simon Mitchell,,,,0.998,,
,,GBR7041R,Anticipation,First 40.7,Peter Newlands,,,,1.056,,
,,GBR6840R,Windward Assoc. on Lancelot II Logic,First 40,Sailing Logic/Stacy Vickers,,,,1.077,,
,,GBR8470R,White Knight 6,First 34.7,Royal Armoured Corps Yacht Club,,,,0.986,,
,,GBR8529R,Jazzy Jellyfish,J/109,Kevin Armstrong,,,,1.016,,
,,GBR918R,Jarhead,J/109,Greg Nasmyth,,,,1.014,,
,,RUS6262,Krasotka,Sinergia 41,600nm Racing Club,,,,1.123,,
,,FRA25767,Exception,X 40,Patrick Ponchelet,,,,1.054,,
,,GBR1R,ICAP Leopard,Farr 100,Mike Slade,,,,1.812,,
,,GBR3213L,Dusty P Logic,First 40,Sailing Logic/Attenda,,,,1.080,,
,,GBR8809R,Inspara,J/109,Tor McLaren,,,,1.010,,
,,GBR4733,Baloo,Sigma 33 OOD,Jonathan Power/Rob Harnan/Ben Redhead,,,,0.914,,
,,GBR7848T,Storm Trooper,Sun Fast 37,Stormforce Coaching,,,,0.980,,
,,GBR3591T,Nokomis,Sigma 362,Andy Theobald,,,,0.932,,
,,GBR3234L,Relentless on Rocketdog 2,First 40,Sailing Logic/James George,,,,1.075,,
,,GBR3111N,Mostly Harmless,J/105,Tom Hayhoe,,,,1.013,,
,,FRA37588,So What,JPK 10.10,Chris Schram,,,,1.012,,
,,FRA9624,Rhapsodie V,J/120,Jean Jacques Godet,,,,1.041,,
,,GBR1355R,Lulotte,Swan 55 Yawl,Ben Morris,,,,1.039,,
,,GBR7380R,Lightning Reflex,Reflex 38,Geoffrey West,,,,1.062,,
,,GBR7909R,Jolene II,J/109,Philip Nelson,,,,1.013,,
,,GBR7732T,Mardy Gras,X 332,Fred Mundle,,,,0.985,,
,,GBR667R,Space Race,First 40.7,Jonathan Blanshard,,,,1.051,,
,,GBR8275,Pandanova II,Sigma 38,Andrew Gordon,,,,0.983,,
,,GBR6525N,Revive,Prima 38,Paul A Farrands,,,,1.076,,
,,GBR9939,Flame,Sweden 38,Martin Fordham,,,,0.983,,
,,GBR1866N,Breeze,Cal 40,Robert Boulter,,,,0.965,,
,,GBR3142L,Zonpuka,JPK 9.60,Giles Mayley,,,,0.983,,
,,GBR2738R,Vixter,XP 38,Andrew Arthur,,,,1.081,,
,,GBR704R,Philosophie IV,First 40.7,Nicolas Gaumont-Prat,,,,1.039,,
,,FRA35080,Dunkerque Plaisance - Gill Racing Team,A 35,Benoit D'halluin,,,,1.033,,
,,BEL613,Rackham,JPK 110,Eric van Campenhout,,,,1.041,,
,,GBR7382R,Jaguar Logic,Reflex 38,Sailing Logic,,,,1.064,,
,,RUS404,Knyaz,A 40,Artem Brum,,,,1.086,,
,,GBR1010L,Xinska,X 40,Bernard Olesinski,,,,1.054,,
,,GBR7253T,Ilex of Upnor,X 332,REYC,,,,0.981,,
,,IRL7600,Lilla,C.N.B. Briand 76,DP Yachts Ltd,,,,1.197,,
,,GBR4013R,Sailplane,First 40,Rob Bottomley,,,,1.084,,
,,GBR8537R,Jangada Too,J/109,Richard Palmer,,,,1.010,,
,,GBR5951T,Northern Child,Swan 51,Christian Reynolds,,,,1.082,,
,,GBR9885T,Profile Logic,First 40.7,Sailing Logic/Barclays,,,,1.060,,
,,GBR1415R,Kokomo,Prima 38,Steve Trigwell,,,,1.074,,
,,GBR626,Old Mother Gun,Humphreys 40,Philip Farrands,,,,1.044,,
,,GBR8367,Rho,Sigma 38,Nick Woolven,,,,0.983,,
,,FRA36777,Codiam,Grand Soleil 43,N Loday & J C Nicoleau,,,,1.104,,
,,GBR815,Longue Pierre,Dehler 38,D Cooper & P England,,,,0.974,,
,,GBR922R,Juno,X 34,Charles Whittam,,,,0.998,,
,,GBR4690R,Fastrak IX,Sun Fast 3200,Nigel de Quervain Colley,,,,1.003,,
,,GBR4947R,Lisa,First 44.7,Nicholas Jones,,,,1.113,,
,,FRA34983,Decatur,A 35,Yves Passat,,,,1.030,,
,,GBR4709R,Jambo!,J/109,Stephen Morris,,,,1.009,,
,,GBR521R,Toe in the Water,Farr 52,Toe in the Water,,,,1.318,,
,,NED8949,Avanti,Grand Soleil 43,Chris Stouten,,,,1.085,,
,,GBR8432R,Ingwe,Sun Fast 3200,S Dyke & D Anschutz,,,,1.001,,
,,GBR8146,Vitesse,Sigma 38,Jon England,,,,0.983,,
,,GBR4973T,Exocet,IMX 38,Janet Pilkington,,,,1.032,,
,,GBR1329R,Thumper,Grand Soleil 39,Julian Johnson,,,,1.048,,
,,GBR6995T,Javelin,Sweden 390,Peter Hurley,,,,0.985,,
,,FRA19630,4 Déci,Sigma 33,Christophe Affolter,,,,0.909,,
,,GBR6504N,Talisman,Prima 38,Simon Harwood,,,,1.069,,
,,GBR4778R,EH01,First 47.7,Global Yacht Racing,,,,1.099,,
,,GBR9447R,Water Venture,First 44.7,Edmund Broadbent,,,,1.096,,
,,GBR6643R,Nightfall,Arcona 430,Tom Sperrey,,,,1.122,,
,,GBR2460L,Run,First 35,David Mossman,,,,1.025,,
,,FRA35950,Nutmeg IV,J/122,Francois Lognone,,,,1.078,,
,,GBR3L,Me Julie,J/109,Capstan Sailing,,,,1.025,,
,,GBR1385L,Buccaneer Logic,First 40.7,Sailing Logic,,,,1.054,,
,,GBR3921,Cosmic Dancer III,Baltic 37,Russell Walker,,,,0.965,,
,,GBR2311L,Zephyr,First 45,Marinos Pappas,,,,1.095,,
,,GBR1921L,Yoda,Sigma 38,Trevor Hails,,,,0.983,,
,,GBR2806L,Winston Logic,First 40,Sailing Logic/Attenda,,,,1.075,,
,,USA45,Bella Mente,JV 72 Custom,Hap Fauth,,,,1.593,,
,,GBR7707T,Fay J,J/105,Stan Fenton,,,,1.006,,
,,GBR8248,Incisor,Corby 45,Windward Sailing,,,,1.165,,
,,GBR8405R,Southern Child,First 40,Lucy Reynolds,,,,1.088,,
,,GBR2932L,Bold Eagle,Bavaria 40s,Surrey Sailing/Warwick Bookman,,,,1.016,,
,,GBR7733T,Quantum Leap,Sun Fast 37,Glenn Smallcombe,,,,0.977,,
,,ITA5200,B2,IRC 52,Michele Galli,,,,1.389,,
,,USA50009,Privateer,Cookson 50,Ron O'Hanley,,,,1.374,,
,,GBR8282,Degree Of Latitude,Sigma 38,John Rutherford,,,,0.983,,
,,GBR9956,Draig O'R Mor,Dehler 36,Kay & Kevin Stibbs,,,,0.982,,
,,IRL3939,Antix,Ker 39,Anthony O'Leary,,,,1.136,,
,,GBR9859T,Addiction Logic,First 40.7,Sailing Logic/Attenda,,,,1.058,,
,,NED7244,Junique,J/122,Chris Revelman & Pascal Bakker,,,,1.087,,
,,GBR8972T,Inseyandra,Bavaria 46 C,Solent Sail Ltd,,,,1.050,,
,,GBR8368T,Adelaide Star,Bavaria 44,Commodore Yachting,,,,1.039,,
,,GBR9192R,Eos,Elan 410,Roderick Stuart,,,,1.067,,
,,ITA65001,Nikka Sixty Five,65' sloop,Roberto Lacorte,,,,1.389,,
,,GBR6878T,Krackpot,Dehler 36 CWS,David Gebbett,,,,0.940,,
,,GBR2904L,Hot Pursuit,Sun Fast 3200,Richard Lewis,,,,1.006,,
,,GBR9047R,Mojito,J/109,Peter Dunlop/Vicky Howells,,,,1.014,,
,,GBR3015,McGregor IV,MG 38,Peter Ward,,,,0.984,,
,,GBR8316,Rapscallion,Sigma 38,Peter Diamond,,,,0.983,,
,,GBR8750R,Bella of London,Grand Soleil 50,Mike Surridge,,,,1.090,,
,,GER6261,Emma,Swan 60,Johann Killinger,,,,1.335,,
,,CAY27,Adela,Dijkstra,Adela Ltd,,,,1.388,,
,,FRA34607,Chenapan,A 35,Gilles Caminade,,,,1.033,,
,,GBR7950R,Loco,Sydney 40,John Reivers,,,,1.144,,
,,GBR6944R,Smoke N' Oakum,Grand Soleil 44 Race,Steven Winstanley,,,,1.124,,
,,GBR8728R,Alegre,Mills 72,Andres Soriano,,,,1.585,,
,,GBR112L,Nilaya,Baltic 112,Filip Balcaen,,,,1.591,,
,,GBR7657T,Castalia,Sun Fast 37,Andrew Butler,,,,0.991,,
,,CAY65,Caro,Botin IRC 65,Roccomare Ltd,,,,1.484,,
,,FRA34646,Lann Ael,JPK 110,Didier Gaudoux,,,,1.045,,
,,GBR7236R,Robertissima III,JV 72,Luca Simone,,,,1.590,,
,,FRA37311,Gaia,JND 35,Bernard Moureau,,,,1.064,,
,,GBR8520R,Flying Fish Hot Stuff,First 40.7,Andy Hunt,,,,1.059,,
,,FRA28465,Warhorse,IMX 40,Nicolas Gourio,,,,1.064,,
,,GBR8633R,Jings,J/133,David Ballantyne,,,,1.096,,
,,NED9111,Xcentric Ripper,J/111,John van der Starre & Robin Verhoef,,,,1.086,,
,,BEL8335,Ragazza,J/35,J. Gabriël & B. De Bie & A. Malchair,,,,1.006,,
,,ITA16133,Cantankerous,Cookson 50,Germana Tognella,,,,1.369,,
,,GBR9059R,Nefertiti,Swan 90,Anders Nordquist,,,,1.471,,
,,ITA16134,Duffy of Marina di Policoro,Dufour 34e Performance,Enrico Calvi,,,,0.981,,
,,FRA9677,Orange mecaniX,X 41,Maxime de Mareuil,,,,1.097,,
,,GBR9503T,Jamira,J/109,Mark Tracey,,,,1.015,,
,,FRA3333,Shortgood,First Class 10,Renaud Courbon,,,,0.993,,
,,GBR8799T,Wild Spirit,Sun Odyssey 40,Paul Jackson,,,,0.984,,
,,ITA14519,VanUden,Swan 45,VanUden Group,,,,1.182,,
,,IRL3607,Lula Belle,Beneteau 36.7,Liam Coyne,,,,1.001,,
,,GBR3708R,One Life,Sun Fast 37,Hamble School of Yachting,,,,0.970,,
,,HUN7002,Wild Joe,RP Custom 60,Marton Jozsa,,,,1.488,,
,,GER6700,Varuna,Ker 51,Jens Kellinghusen,,,,1.381,,
,,GBR8874R,Challenger 4,Challenge 72,Tall Ships,,,,1.189,,
,,GBR7580T,Truant,HOD 35,Stephen Thomas,,,,1.008,,
