# Cowes Week 2025 - Sonar - Day 6 - 14 boats - https://www.cowesweek.co.uk/web/code/php/main_c.php?section=racing&page=results2025&dayrequest=6&classrequest=61/6430
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,,GBR724,BERTIE,,Richard Bailey,,13:16:40,01:51:40,,,
2,,GBR602,ACF DOLPHIN,,Andrew Cassell Foundation,,13:16:47,01:51:47,,,
3,,749,COWES MATCH RACING RED,,Ruby Sunderland,,13:17:29,01:52:29,,,
4,,578,DISCOVERY,,David Peerless,,13:21:13,01:56:13,,,
5,,699(F),DISCARD,,Andy McGregor,,13:21:32,01:56:32,,,
6,,609(J),FISCAL,,Rob Peace,,13:21:59,01:56:59,,,
7,,582(H),WISCONSIN,,Georgina Hill,,13:22:08,01:57:08,,,
8,,ACF747,ACF SPARE PART,,Andrew Cassell Foundation,,13:22:28,01:57:28,,,
9,,GBR849,ACF LIMBITLESS,,Andrew Cassell Foundation,,13:26:03,02:01:03,,,
10,,613(G),HIBISCUS,,Andrew Cassell Foundation,,13:41:11,02:16:11,,,
,,614(A),MISCREANT,,Ben Richards and Michael Ewart-Smith,,,,,,NOD
,,579(E),PERISCOPE,,Katie Reed,,,,,,NOD
,,719,COWES MATCH RACING BLUE,,Will Bradley,,,,,,DSQ
,,GBR737,JENNY XXX,,Simon Clarke,,,,,,DSQ
