# 2015 IRC National Championship - IRC Three - Entries: 16      Races Sailed: 9      Discard: 1 (None) - 16 boats - https://www.rorc.org/raceresults/2015/ircnats-threeos.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
,,GBR73R,Salvo,JND 35,Peter Morton,,,,1.059,,
,,GBR7536R,Hot Cookie,Sunfast 3600,Neil Martin,,,,1.048,,
,,IRL725,Bengal Magic,J/35,Knight Build Ltd,,,,1.015,,
,,GBR732R,Raygun,Ker 32,Mark Devereux,,,,1.045,,
,,NED118,Winsome,S&S 41,Harry J. Heijst,,,,0.987,,
,,GBR7207T,Playing Around,First 40.7,Nick Rawbone,,,,1.054,,
,,3417,Boomerang,Adams 10,Ray Crouch,,,,0.996,,
,,GBR2552R,Kit Off,Corby 25,Rick Otten,,,,0.932,,
,,GBR4070L,Incognito,First 40.7,Paul McNamara & Tony Lowe,,,,1.051,,
,,GBR9L,Sunshine,Ker 9M,Malcolm Roberts,,,,1.022,,
,,GBR363R,Whooper,One Off,Giovanni Belgrano,,,,0.922,,
,,GBR7384R,Sirens' Tigress,Reflex 38,Glenny / Child / Keam-George,,,,1.056,,
,,GBR9481R,Lancelot,First 40.7,Sailing Logic,,,,1.055,,
,,GBR9700N,Only Magic,J/97,Richard Sparrow,,,,0.980,,
,,GBR979R,Malice,HOD 35,Mike Moxley,,,,1.022,,
,,BEL1491,Sorcier Noir,IRC 28,Lemaire Jacques,,,,0.974,,
