# 2017 RORC Mainseries IRC Overall - Cowes Dinard St Malo Race (Fri 7 Jul 17) - 148 boats - https://www.rorc.org/raceresults/2017/ircoverall10.html
Position,Points,SailNo,Boat,BoatType,Owner,SailedBy,FinishTime,Elapsed,Handicap,Corrected,Comments
1,100,USA25555,Rambler,Canting Keel Maxi,George David,,8 Jul - 01:04:51,14:34:51,1.841,1 - 02:50:36,
2,94,GBR4921R,Ino XXX,HH42,James Neville,,8 Jul - 08:12:53,21:42:53,1.267,1 - 03:30:45,
3,90,NED17001,Van Uden,Ker 46,Van Uden Holding B.V,Gerd-jan Poortman,8 Jul - 08:08:37,21:38:37,1.285,1 - 03:48:43,
4,86,GBR6255N,Lady Mariposa,Ker 46,Lady Mariposa Racing Inc,Daniel Hardy,8 Jul - 08:07:46,21:37:46,1.296,1 - 04:01:54,
5,83,GBR8749T,Pomeroy Swan,Swan 44,Paul Kavanagh,Andy Greenwood,8 Jul - 15:17:32,1 - 05:17:32,0.985,1 - 04:51:10,
6,80,FRA35402,Black Jack,J/133,Eric Gicquel,,8 Jul - 13:15:16,1 - 02:55:16,1.093,1 - 05:25:29,
7,78,FRA38568,Pintia,J/133,Gilles Fournier / Corinne Migraine,Gilles Fournier,8 Jul - 13:24:23,1 - 03:04:23,1.092,1 - 05:33:50,
8,76,GBR4947R,Lisa,First 44.7,Nick & Suzi Jones,Michael Boyd,8 Jul - 13:26:53,1 - 03:06:53,1.098,1 - 05:46:19,
9,74,GBR704R,Philosophie IV,First 40.7,Nicolas Gaumont-prat,,8 Jul - 14:41:39,1 - 04:31:39,1.044,1 - 05:46:58,
10,72,USA60006,Venomous,Carroll Marine 60,Windward Sailing,Derek Saunders,8 Jul - 08:30:18,22:00:18,1.354,1 - 05:47:41,
11,70,FRA43645,Dream Pearls,JPK 10.80,Arnaud Delamare and Eric Mordret,Eric Mordret,8 Jul - 15:11:04,1 - 05:01:04,1.039,1 - 06:08:58,
12,68,GBR5936R,Game On,Sun Fast 3600,Ian Hoddle,2H,8 Jul - 15:16:01,1 - 05:06:01,1.041,1 - 06:17:36,
13,66,GBR1702T,Scarlet Oyster,Oyster 48,Ross Applebey,,8 Jul - 15:00:24,1 - 04:40:24,1.059,1 - 06:21:54,
14,65,FRA43831,Timeline,JPK 10.80,Marc Alperovitch,,8 Jul - 15:21:08,1 - 05:11:08,1.045,1 - 06:29:56,
15,64,GBR42N,La Réponse,First 40,Andrew McIrvine,,8 Jul - 14:36:32,1 - 04:16:32,1.080,1 - 06:32:15,
16,63,GBR3657L,Bellino,Sun Fast 3600,Rob Craigie,2H,8 Jul - 15:32:11,1 - 05:22:11,1.041,1 - 06:34:26,
17,62,FRA43749,Nutmeg Solidaire En Peloton,MC 34,Francois Lognone,Corentin Lognone,8 Jul - 15:08:34,1 - 04:48:34,1.063,1 - 06:37:28,
18,61,FRA17578,China Girl,Norlin 37,Marc Noel / Loic Le Dreau,Marc Noel,8 Jul - 18:22:09,1 - 08:22:09,0.947,1 - 06:39:13,
19,60,GBR4945R,Maverick,Infiniti 46 R,Quentin Stewart,,8 Jul - 08:19:50,21:49:50,1.406,1 - 06:41:38,
20,59,GBR815,Longue Pierre,Dehler 38,D Cooper & P England,David Cooper,8 Jul - 18:00:10,1 - 08:00:10,0.963,1 - 06:49:07,
21,58.5,FRA35800,Iritis,First 40,Herve Benic,,8 Jul - 15:04:36,1 - 04:44:36,1.075,1 - 06:53:57,
22,58,GBR50L,Avatar,First 50,Jack Pringle,,8 Jul - 13:43:51,1 - 03:13:51,1.135,1 - 06:54:25,
23,57.5,GBR236R,Erivale III,Ker 39,Michael Greville,,8 Jul - 14:11:10,1 - 03:41:10,1.117,1 - 06:55:31,
24,57,FRA38580,Esparlica 3,Xp 38 2.40,Thierry de L'Aulnoit,,8 Jul - 15:15:32,1 - 04:55:32,1.070,1 - 06:57:01,
25,56.5,FRA43534,Libertalia - Team Jolokia,Volvo 60,Jean-francois Levasseur,,8 Jul - 08:38:07,22:08:07,1.399,1 - 06:58:02,
26,56,GBR888X,Sunrise,JPK 10.80,Thomas Kneen,,8 Jul - 15:59:19,1 - 05:49:19,1.039,1 - 06:59:06,
27,55.5,GBR759R,Eclectic,Azuree 46,Colin Campbell,,8 Jul - 13:41:06,1 - 03:11:06,1.143,1 - 07:04:21,
28,55,NED118,Winsome,S&S 41,Harry J. Heijst,,8 Jul - 17:27:06,1 - 07:27:06,0.990,1 - 07:08:14,
29,54.5,GBR1180X,Gallivanter,Mat 1180,Tor McLaren,Andrew Horrocks,8 Jul - 12:38:36,1 - 02:08:36,1.195,1 - 07:14:29,
30,54,FRA38455,Space Oddity,Jpk 10.10,Gregory Bertrand,,8 Jul - 17:08:57,1 - 07:08:57,1.003,1 - 07:14:33,
31,53.5,GBR123,Xara,Swan SR 38,Jonathan Rolls,,8 Jul - 19:26:48,1 - 09:26:48,0.938,1 - 07:22:23,
32,53,GBR4147L,Joanna Of Cowes,First 40,James Sweetman,,8 Jul - 15:27:50,1 - 05:07:50,1.077,1 - 07:22:25,
33,52.5,FRA346,Lann Ael 2,JNA 39,Didier Gaudoux,,8 Jul - 14:47:41,1 - 04:17:41,1.110,1 - 07:24:26,
34,52,GBR8338,With Alacrity,Sigma 38,Chris Choules,,8 Jul - 17:59:38,1 - 07:59:38,0.982,1 - 07:25:05,
35,51.25,FRA43893,Musix,J 112 E,Philippe Baetz,,8 Jul - 16:26:13,1 - 06:16:13,1.043,1 - 07:34:19,
35,51.25,GBR7122X,Juno,J/122e,Christopher Daniel,,8 Jul - 15:13:08,1 - 04:53:08,1.093,1 - 07:34:19,
37,50.5,GBR5809R,Jelenko,J/109,Trevor Sainty,,8 Jul - 17:33:39,1 - 07:23:39,1.006,1 - 07:34:57,
38,50,FRA38757,Phosphorus II,A13,Mark Emerson,,8 Jul - 13:30:01,1 - 03:00:01,1.170,1 - 07:35:25,
39,49.5,FRA37344,Jj L'Amorosso,J/97,Jean Pierre Briand,,8 Jul - 18:28:20,1 - 08:28:20,0.974,1 - 07:37:41,
40,49,FRA403,Arcane,Suspense,Thierry De Mazancourt,,8 Jul - 18:17:34,1 - 08:17:34,0.980,1 - 07:38:49,
41,48.5,GBR9405R,Juliette,J/105,Jerry Freeman,2H,8 Jul - 17:43:41,1 - 07:33:41,1.004,1 - 07:41:15,
42,48,FRA17815,Sun Hill 3,Dehler 33 Cruising,Francois Charles,,8 Jul - 18:11:31,1 - 08:11:31,0.986,1 - 07:44:29,
43,47.5,FRA43857,L'Ange De Milon,Milon 41,Jacques Pelletier,,8 Jul - 14:56:46,1 - 04:26:46,1.116,1 - 07:44:45,
44,47,FRA25767,Exception,X 40,Patrick Ponchelet,,8 Jul - 16:23:54,1 - 06:03:54,1.059,1 - 07:50:20,
